review_id,post_title,review_datetime,review_overall,rating_ceo,rating_businessoutlook,rating_worklifebalance,rating_culture_values,rating_diversity_inclusion,rating_senior_leadership,rating_recommend_friend,rating_career_opport,rating_compensation_benefits,is_current_job,length_employment,employment_status,job_ending_year,pros,cons,advice,count_helpful,count_nothelpful,employer_reponses,language_id
45526830,"""Sales rep""",2021-04-14T18:01:36.380,3,"""APPROVE""","""POSITIVE""",2,3,4,3,null,3,3,true,1,"""REGULAR""",null,"Great pay, Fortune 500 Company","Long hours, no work life balance",null,1,0,[],"""eng"""
45526204,"""Good""",2021-04-14T17:41:03.160,5,null,null,5,5,5,5,null,5,5,false,0,"""INTERN""",2019,- Great culture and experience\\n- Good Work,- Constantly scaling in terms of employees,"""No""",0,0,[],"""eng"""
45521342,"""Great place to work""",2021-04-14T15:34:08.487,5,"""APPROVE""","""POSITIVE""",4,4,5,4,"""POSITIVE""",5,4,true,0,"""REGULAR""",null,We get paid on a weekly basis,The schedule has weird hours,"""Needs more experienced leaders on sight""",0,0,[],"""eng"""
45517486,"""Salary""",2021-04-14T14:05:18.717,3,"""APPROVE""","""POSITIVE""",5,2,3,3,"""POSITIVE""",3,4,false,0,"""PART_TIME""",2021,it was a fairly Competitive salary,the company has limited growth exposure,"""try to change the culture""",0,0,[],"""eng"""
45516141,"""Great company""",2021-04-14T13:38:33.690,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,People are really nice and supportive,"Slow-moving, large company with a lot of layers",null,0,0,[],"""eng"""
45513611,"""No work life balance""",2021-04-14T12:50:08.820,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2021,fast pace work environment daily,This job makes you work long hours rough on the body,null,0,0,[],"""eng"""
45512201,"""Work a day""",2021-04-14T12:22:51.097,3,"""NO_OPINION""","""POSITIVE""",3,3,3,3,"""POSITIVE""",3,3,true,0,"""REGULAR""",null,Work environment is very clean.,Workforce is very weak in terms of competency from front office to plant floor.,null,0,0,[],"""eng"""
45509984,"""-""",2021-04-14T11:41:37.133,4,null,null,3,4,4,4,null,5,5,false,0,"""REGULAR""",2020,Good culture and good for growth,"Workload and pressure, but depending on individuals",null,0,0,[],"""eng"""
45499829,"""na""",2021-04-14T08:43:48.087,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,good working environment. flexible working hours.,Salary increase not following anual inflation.,null,0,0,[],"""eng"""
45492499,"""Great company""",2021-04-14T06:36:49.957,4,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,true,1,"""INTERN""",null,really liked the on the ground learning.,Too many people on the same task at times.,null,0,0,[],"""eng"""
45484785,"""Excellent""",2021-04-14T03:13:11.563,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Salary, Mobility, Development , Stability and Leadership",No big cons. at all. Really good company,null,0,0,[],"""eng"""
45479617,"""Great company""",2021-04-14T00:20:47.197,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Great culture with great people,None that I have to note,null,0,0,[],"""eng"""
45475710,"""Promoter""",2021-04-13T21:57:58.927,5,null,null,0,0,0,0,null,0,0,false,0,"""PART_TIME""",2020,average salary RM 10\\u002F hour,no extra benefits for part time worker,"""Better to provide EPF for part time worker""",0,0,[],"""eng"""
45440465,"""Management""",2021-04-13T08:41:27.113,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2020,Good company to work for,They eliminated the Direct Store Delivery division,null,0,0,[],"""eng"""
45433715,"""Nestle culture""",2021-04-13T06:46:26.757,3,"""NO_OPINION""","""POSITIVE""",3,2,2,3,"""NEGATIVE""",2,2,true,0,"""REGULAR""",null,"Stable company, Great name brand",Heavily bureaucratic. Political and risk averse.,"""Cut down meetings.  Cut down paperwork. Cut down process. Simplify things.   Focus on getting things done.   Spinning it endlessly will not get you anywhere.""",0,0,[],"""eng"""
45412936,"""Good remuneration structure""",2021-04-12T20:04:54.797,5,"""NO_OPINION""","""POSITIVE""",2,5,2,5,"""POSITIVE""",2,4,true,6,"""REGULAR""",null,"ethical, future ready and humane",have a lot of hierarchy,null,0,0,[],"""eng"""
45391146,"""opportunity""",2021-04-12T11:22:23.410,5,"""APPROVE""","""NEGATIVE""",5,5,5,5,"""POSITIVE""",5,5,true,20,"""REGULAR""",null,supporting my family for there needs,I trying to eliminate Distractions in work.,null,0,0,[],"""eng"""
45380705,"""Promotions policy""",2021-04-12T08:27:01.217,4,null,null,3,4,4,4,null,4,3,true,4,"""REGULAR""",null,-Many promotion opportunities\\r\\n-Many development seminars,-Too much focus on interpersonal relationships for promotions instead of job performance records,"""Try to automate promotions policy mechanism to minimize importance of interpersonal relations on the procedure""",1,0,[],"""eng"""
45366313,"""Marketing Executive""",2021-04-12T02:52:39.230,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,good work environment and healthcare,"flat career path, need a. lot of process for each task",null,0,0,[],"""eng"""
45365130,"""Great company to work with""",2021-04-12T02:15:05.647,5,"""APPROVE""","""POSITIVE""",5,4,5,4,"""POSITIVE""",2,4,true,0,"""REGULAR""",null,"Great company, competitive salary and benefits",Lacking more options for career growth,null,0,0,[],"""eng"""
45356025,"""good company""",2021-04-11T20:23:38.457,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,6,"""REGULAR""",2021,work ethics are really good,slow in adaptation to new technologies.,null,0,0,[],"""eng"""
45348415,"""Great company""",2021-04-11T15:11:26.593,5,null,null,4,5,5,5,null,4,4,false,1,"""INTERN""",2021,Great culture and everybody in the company was so nice,There are no cons at all,null,0,0,[],"""eng"""
45345813,"""Amazing experience""",2021-04-11T13:31:37.553,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,Good package and positive work culture,So for I did not have any negative experience,null,0,0,[],"""eng"""
45341206,"""Not good for External or Off roll position""",2021-04-11T10:48:16.310,3,"""NO_OPINION""","""NEUTRAL""",2,2,3,2,"""NEGATIVE""",4,3,true,6,"""REGULAR""",null,"Time to time salary, no salary issue.",Behaviour of seniors to the Off roll is not good\\r\\nIncrement very low\\r\\nNo transparency of calculation on OT \\r\\nTaking leave is tough\\r\\nLunch only on saturday,"""Please value your off roll employees.""",0,0,[],"""eng"""
45333628,"""Good place""",2021-04-11T05:59:22.857,5,null,null,0,0,0,0,null,4,4,false,0,"""REGULAR""",2020,Good salary work place overall,I don’t count at the moment,null,0,0,[],"""eng"""
45326197,"""Great Internationnal company to work for""",2021-04-10T22:28:22.997,5,"""NO_OPINION""","""POSITIVE""",4,5,5,5,"""POSITIVE""",4,5,true,1,"""REGULAR""",null,"Very nice working environment, good working collogues and atmosphere, generous compensations",You need to like working for big international companies,null,0,0,[],"""eng"""
45307187,"""Nestlé Management Trainee""",2021-04-10T07:07:23.680,4,null,null,3,4,4,4,null,4,4,true,0,"""REGULAR""",null,"Conducive, open to learning culture.",Work can be too challenging at times.,null,0,0,[],"""eng"""
45305165,"""So so""",2021-04-10T05:39:29.813,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2017,Stable place to work for,No advancement in the position,null,0,0,[],"""eng"""
45303639,"""Good environment to start your career with""",2021-04-10T04:24:21.270,4,"""NO_OPINION""","""POSITIVE""",4,5,4,3,"""POSITIVE""",4,3,true,2,"""INTERN""",null,- International team\\r\\n- Opportunities to get involved in real jobs\\u002F projects\\r\\n- Opportunities to get offer after graduation,"- Works can be too standardized sometimes, meaning not much space to innovate.",null,0,0,[],"""eng"""
45303271,"""No work\\u002Flife balance""",2021-04-10T04:04:14.117,3,null,null,1,4,4,3,null,4,3,true,6,"""REGULAR""",null,"Lot of opportunitities for development, good corporate culture","Long working hours, no work\\u002Flife balance, system is too cumbersome",null,0,0,[],"""eng"""
45300102,"""I’m not a fan""",2021-04-10T01:02:49.887,1,"""NO_OPINION""","""NEGATIVE""",1,1,5,2,"""NEGATIVE""",1,4,true,1,"""REGULAR""",null,The pay is very good but that’s about it.,Take away my off days don’t value my life out side of my he job.,"""Fix your scheduling problems""",0,0,[],"""eng"""
45292223,"""Good company culture , but management team still have room to improve""",2021-04-09T18:38:05.190,4,"""NO_OPINION""","""NEUTRAL""",3,4,3,2,"""NEGATIVE""",3,5,true,0,"""REGULAR""",null,This is have good benefit for staff and their family. Peer level colleagues very nice and helpful.,Management team need more improvement,"""Please arrangement every decision on time.""",1,0,[],"""eng"""
45280187,"""Good place to work!""",2021-04-09T12:17:54.850,4,"""NO_OPINION""","""NEUTRAL""",5,5,4,4,"""POSITIVE""",4,3,false,1,"""REGULAR""",2018,"Collaborative working environment, work-life balance and the culture",Average compensation and benefits even if you have great performance scores.,null,0,0,[],"""eng"""
45267027,"""Great Company""",2021-04-09T07:43:37.263,5,"""NO_OPINION""","""POSITIVE""",5,5,5,5,"""POSITIVE""",1,5,true,0,"""REGULAR""",null,"enthusiastic leadership team, and family environment",Wish there were more opportunities for growth,null,0,0,[],"""eng"""
45265201,"""Working""",2021-04-09T06:58:11.747,5,null,"""POSITIVE""",3,5,5,3,"""POSITIVE""",4,5,true,0,"""REGULAR""",null,Environment\\r\\nFriendship\\r\\nFull of knowledge\\r\\nEasy to get new knowledge\\r\\nBuild up and Established System,Complex Hierarchy\\r\\nComplex Jobs\\r\\nImbalance Workload\\r\\nHigh Pressure\\r\\nToo Many Meetings,null,0,0,[],"""eng"""
45265070,"""Good staff benefit and short of career growth""",2021-04-09T06:58:05.743,3,"""NO_OPINION""","""NEUTRAL""",3,3,3,3,"""POSITIVE""",3,3,false,0,"""REGULAR""",2020,Good staff salary and benefit,Working extended hours and short of career growth,null,0,0,[],"""eng"""
45263075,"""Great company to work for""",2021-04-09T06:13:15.467,5,"""APPROVE""","""POSITIVE""",4,4,5,4,"""POSITIVE""",5,4,false,4,"""REGULAR""",2020,Global company with lots of internal opportunities. Truely looking after its people,"Because of the size, internal networking\\u002Fpolitics is sometimes necessary",null,0,0,[],"""eng"""
45262573,"""Great place to work for""",2021-04-09T06:00:18.603,4,null,null,5,5,5,0,null,0,0,false,0,"""REGULAR""",2017,culture and work life balance,not aggressive compared to the overall market,"""n\\u002Fa""",0,0,[],"""eng"""
45257547,"""Do not work in Sales at Nestle""",2021-04-09T03:28:39.967,1,"""APPROVE""","""POSITIVE""",1,1,1,1,"""NEGATIVE""",1,4,true,4,"""REGULAR""",null,"Pay , benefits, team outings ,bonus schemes","Bad work culture, working 7 days a week. Manager expects you to work even at night and takes all the credit","""Take a look at what is happening on the field""",0,0,[],"""eng"""
45251447,"""Good benefits""",2021-04-08T23:51:08.907,4,null,null,5,2,5,2,"""POSITIVE""",1,2,true,0,"""REGULAR""",null,Company gives benefits without which salary would be very low.,To grow you need to wait for a very long time.,null,0,0,[],"""eng"""
45246102,"""Overall good""",2021-04-08T20:42:45.577,5,null,null,3,5,4,5,null,3,3,true,0,"""REGULAR""",null,"Good, great exposure and I was given opportunities to express my views",Exhausting and requires great time management and work life balance,null,0,0,[],"""eng"""
45242350,"""Nestle""",2021-04-08T18:43:15.057,4,null,null,0,0,0,0,null,0,0,true,0,"""INTERN""",null,Good salary for an intern,Nothing really it waa really good,null,0,0,[],"""eng"""
45237502,"""Interning at Nestlé""",2021-04-08T16:22:35.900,4,"""APPROVE""","""POSITIVE""",2,4,4,5,"""POSITIVE""",3,4,true,0,"""INTERN""",null,Healthy working environment \\r\\nHelpful colleagues\\r\\nYou could learn a lot,"Long working hours - after 6 till late, weekends",null,0,0,[],"""eng"""
45227515,"""Zero Work-Life Balance""",2021-04-08T12:26:18.493,2,null,"""NEGATIVE""",1,3,2,1,"""NEGATIVE""",1,5,true,1,"""REGULAR""",null,Package is good \\r\\nBrand Value,NO Work-Life Balance\\r\\nNO Training\\r\\nOld Management Style,"""Please Select Regional Managers wisely!""",0,0,[],"""eng"""
45204330,"""Good business""",2021-04-08T05:35:44.963,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2019,"Good business, i would recommend",far from london and noisy office,null,0,0,[],"""eng"""
45202471,"""Worked to build a platform for self-learning for Nestle employees.""",2021-04-08T04:51:05.640,5,"""APPROVE""","""POSITIVE""",5,5,4,5,"""POSITIVE""",5,4,false,1,"""INTERN""",2017,"Met many people, learnt a lot.","Short internship, longer would have helped me develop more skills.","""Keep doing what you are, internships are so beneficial for students.""",0,0,[],"""eng"""
45195800,"""Good company, but slow to evolve""",2021-04-08T01:29:31.220,4,"""APPROVE""","""POSITIVE""",5,4,5,4,"""POSITIVE""",4,4,true,9,"""REGULAR""",null,Very flexible work environment\\r\\nGood benefits &amp; policies\\r\\nCaring environment,Slow to move with the trends\\r\\nOverly cautious,null,0,0,[],"""eng"""
45194682,"""Good benefits""",2021-04-08T00:53:20.293,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,good benefits to current employees,too traditional and top down management,null,0,0,[],"""eng"""
45183489,"""Good company""",2021-04-07T18:53:12.433,5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,true,6,"""REGULAR""",null,"Good company, work life balance is good in Headoffice",Nothing for now as all are good,null,0,0,[],"""eng"""
45179369,"""Realtions""",2021-04-07T16:57:22.860,1,null,null,1,1,1,1,null,1,1,false,0,"""REGULAR""",2017,Good place to learn. Good facilities.,So many political battles. Low pay,null,0,0,[],"""eng"""
45175903,"""Amazing""",2021-04-07T15:28:27.193,5,"""APPROVE""","""POSITIVE""",3,5,4,4,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,Giant corporation with exciting business challenges,Nothing that I recall. It has been very good.,null,0,0,[],"""eng"""
45172429,"""Good place to work""",2021-04-07T14:08:24.153,4,"""APPROVE""","""POSITIVE""",3,4,3,4,"""POSITIVE""",4,4,false,1,"""REGULAR""",2021,Iconic brands to work on,less empowerment given to employees,null,0,0,[],"""eng"""
45168343,"""Good company with solid values and purpose""",2021-04-07T12:49:23.013,5,"""APPROVE""","""POSITIVE""",4,4,3,4,"""POSITIVE""",5,3,true,20,"""REGULAR""",null,Long term sustainable diversifie reliable business,Too conservative and slow Like any big multinational,null,0,0,[],"""eng"""
45160367,"""Great place to Start!""",2021-04-07T10:38:44.470,3,null,null,4,4,4,4,null,2,5,true,2,"""REGULAR""",null,Benefits are great! Majority of Co workers are really nice!,Hard to find find better paying jobs within the business,null,0,0,[],"""eng"""
45158424,"""Great Company""",2021-04-07T10:03:28.347,4,"""NO_OPINION""","""NEGATIVE""",4,4,4,4,"""POSITIVE""",4,4,false,2,"""REGULAR""",2019,Pay was great and management was awesome,early hours could be difficult for some people. DSD went warehouse,null,0,0,[],"""eng"""
45137252,"""Above average""",2021-04-07T03:19:04.917,5,"""APPROVE""","""POSITIVE""",3,5,5,5,"""POSITIVE""",5,5,false,1,"""INTERN""",2020,Hands-on experience and empowering positions,work-life balance needs to be improved,null,0,0,[],"""eng"""
45136993,"""Poor communication, Dragging feet on hiring you from temp to perm""",2021-04-07T03:04:09.120,1,null,null,0,0,0,0,null,0,0,false,1,"""REGULAR""",2021,Lots of overtime available that is mandatory,"Lack in communication, I was a temp to perm. Was supposed to be hired on in 60 days. 4 months later, I still wasn’t hired on. I feel like Nestle will drag out the hiring process to save as much $ as possible!","""Be more up front about hiring process! Give feed back on how you are doing on the job.""",0,0,[],"""eng"""
45131133,"""Long working hours""",2021-04-07T00:11:36.010,3,"""NO_OPINION""","""NEUTRAL""",2,4,5,4,"""NEGATIVE""",4,4,false,1,"""REGULAR""",2020,"Compensation, dependent Benefits, Teamwork and Healthcare","Long, long hours, no work life balance",null,0,0,[],"""eng"""
45129650,"""BTech Chemical Engineer""",2021-04-06T23:16:56.217,4,"""APPROVE""","""POSITIVE""",4,4,5,4,"""POSITIVE""",4,4,true,6,"""REGULAR""",null,Friendly working environment and good principles,"Less Exposure, off season support to another areas which have less competencies",null,0,0,[],"""eng"""
45121526,"""Medical nutrition sales""",2021-04-06T19:11:29.993,3,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Flexibility, autonomy, travel, hire to retire mentality, relocation bonus possible","Lots of overtime required, lonely, isolating",null,0,0,[],"""eng"""
45107098,"""Great place to learn and grow""",2021-04-06T13:31:56.437,4,"""NO_OPINION""","""POSITIVE""",4,4,3,3,"""POSITIVE""",5,5,true,0,"""REGULAR""",null,"Amazing access to learning experiences, people and projects.","Very hierarchical, sometimes too slow.",null,0,0,[],"""eng"""
45078810,"""Pay you Peanuts""",2021-04-06T05:22:57.090,2,"""NO_OPINION""","""NEGATIVE""",2,2,2,1,"""NEGATIVE""",3,2,true,0,"""REGULAR""",null,Flexible working which is nice,they pay you peanuts unfortunately,null,0,0,[],"""eng"""
45063500,"""Best Company""",2021-04-05T20:56:44.110,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,2,"""REGULAR""",2017,"Leading FMCG, meaningful work, great colleagues",not much downside to comment really,"""Keep it up""",0,0,[],"""eng"""
45051775,"""Good company""",2021-04-05T15:20:16.020,3,"""APPROVE""","""POSITIVE""",3,3,3,3,null,3,3,true,9,"""REGULAR""",null,Nice people to work with,Low salary for this profession,"""Put employees first""",0,0,[],"""eng"""
45048373,"""Good working experience""",2021-04-05T13:58:44.863,3,"""APPROVE""","""POSITIVE""",3,3,3,3,"""POSITIVE""",4,3,false,9,"""REGULAR""",2018,"A big international company, many things to learn",Too much working hours without compensation,null,0,0,[],"""eng"""
45036780,"""It’s an okay place""",2021-04-05T10:08:41.280,4,"""DISAPPROVE""","""NEGATIVE""",3,3,3,3,"""NEGATIVE""",3,2,true,2,"""REGULAR""",null,It a really well paying job,It’s really hard work to be honest,null,0,0,[],"""eng"""
45036414,"""Salary ok""",2021-04-05T10:02:06.650,3,"""APPROVE""","""POSITIVE""",2,4,4,3,"""POSITIVE""",4,3,true,4,"""REGULAR""",null,"Supportive culture and team, lots of areas for movement","To many complex processes &amp; hierarchy, long time for decisions to be made meaning opportunities are missed",null,0,0,[],"""eng"""
45033061,"""Process development""",2021-04-05T09:00:16.037,5,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2017,As intern (6 months) I got a very good support from the entire team.,Eating in the canteen was very expensive as intern (6 months).,null,0,0,[],"""eng"""
45024242,"""Ex Staff""",2021-04-05T05:53:18.347,4,"""APPROVE""","""POSITIVE""",5,3,4,3,"""POSITIVE""",4,4,false,0,"""REGULAR""",2020,"Good Work Environment, Good Pay, Wellbeing",Little bit of office politics,null,0,0,[],"""eng"""
45024043,"""Its a productive environment""",2021-04-05T05:47:58.943,4,"""NO_OPINION""","""POSITIVE""",3,4,3,3,"""NEGATIVE""",3,2,false,1,"""REGULAR""",2020,learning opportunities all the way.,too much hussle to work and learn.,null,0,0,[],"""eng"""
45022763,"""Was ok.""",2021-04-05T05:10:43.477,1,null,null,0,0,0,0,null,1,1,false,1,"""REGULAR""",2017,Experience is good to have.,Ethics at the company is low.,null,0,0,[],"""eng"""
45016069,"""Great internship experience""",2021-04-05T00:46:13.467,5,"""APPROVE""","""POSITIVE""",4,5,5,5,"""POSITIVE""",4,5,false,1,"""REGULAR""",2020,Flexible work attire\\r\\nLearnt a lot of hands on experience,Can\'t think of any bad sides,null,0,0,[],"""eng"""
44998416,"""Really Enjoyed the Experience""",2021-04-04T11:01:26.257,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2021,- Great teams \\r\\n- Decent Worklife Balance (in terms of CPGs),- Career Progression unclear \\r\\n- No formal process for return offers (depends on the team and whether the commercial associate program is running in the year),null,0,0,[],"""eng"""
44997113,"""Great place for learning""",2021-04-04T10:04:22.340,5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,5,false,2,"""REGULAR""",2017,"Supportive environment, international exposure, friendly teammates",Work-life balance may lack depending on function\\u002Fdepartment,"""None""",0,0,[],"""eng"""
44996070,"""Friendly managers""",2021-04-04T09:20:35.160,5,null,null,0,0,0,0,null,0,0,false,1,"""INTERN""",2020,Friendly and warm environment with managers ready to help,Did not learn much about marketing as they outsource most their functions,null,0,0,[],"""eng"""
44991861,"""Bureaucratic, large organization""",2021-04-04T05:48:42.517,3,null,null,0,0,0,0,null,0,0,false,0,"""PART_TIME""",2018,Stable career progression and nice colleagues,"Slow processes, culture is not dynamic",null,0,0,[],"""eng"""
44977648,"""Perfect""",2021-04-03T13:41:25.357,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,1,"""REGULAR""",null,This is a very Friendly environment.,None that I can think of.,"""Keep it up!""",0,0,[],"""eng"""
44968321,"""Internship""",2021-04-03T06:29:44.780,4,"""NO_OPINION""","""POSITIVE""",0,0,0,0,"""POSITIVE""",0,0,true,1,"""INTERN""",null,Good opportunities for learning. A lot to learn.,"Fast pace, rigid work hours",null,0,0,[],"""eng"""
44930011,"""Good""",2021-04-02T04:26:30.023,4,null,null,5,5,5,3,null,4,4,true,6,"""REGULAR""",null,good life balance and cultural enviroment,revune is avarage then usual could be better,null,0,0,[],"""eng"""
44926123,"""Best Summer Holiday Work""",2021-04-02T01:21:02.067,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2019,"Friendly, Challenging, Good working environment",Nothing is bad about the company. Genuinely I do love it.,null,0,0,[],"""eng"""
44924618,"""Nestle intern pay""",2021-04-02T00:10:50.497,5,null,null,0,0,0,0,null,0,0,false,1,"""INTERN""",2020,"good culture, friendly people, alot of opportunities to learn and grow","no work-life balance, but depends on department",null,0,0,[],"""eng"""
44911099,"""Place of hard work and ability to learn things""",2021-04-01T15:33:03.660,3,"""APPROVE""","""NEUTRAL""",1,3,3,1,"""NEGATIVE""",1,2,false,0,"""REGULAR""",2018,"Amazing team, Ability to learn a lot","Low salary, slow path to carrer development bad management",null,0,0,[],"""eng"""
44890644,"""Good company""",2021-04-01T07:53:15.170,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Good company to work, good benefits",A lot overtime if you like to work over 40 hrd,null,0,0,[],"""eng"""
44883941,"""Nice perks but low pay""",2021-04-01T05:15:04.377,3,null,null,0,0,0,0,null,0,0,false,20,"""REGULAR""",2018,"Nice campus, company store and other perks","No advancement without a college degree, low pay",null,0,0,[],"""eng"""
44877093,"""Miss it""",2021-04-01T01:27:55.307,5,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2019,"Good pay, benefits and pension",Laid off without another job,null,0,0,[],"""eng"""
44875278,"""Great Internship Experience in the Philippines""",2021-04-01T00:16:58.617,4,null,"""POSITIVE""",4,4,4,5,"""POSITIVE""",5,4,false,1,"""INTERN""",2020,The internship at Nestlé was very immersive and a great learning experience. My duties and responsibilities were aligned to the job description and I learned a lot about the FMCG and Dairy industry. The team was also friendly and willing to answer any questions I had about a particular task.,"Some of the processes involving the other departments would take a lot of time (despite following up on multiple occasions), causing delays in projects.",null,0,0,[],"""eng"""
44873412,"""Big company- great learning opportunities""",2021-03-31T23:09:58.157,3,"""APPROVE""","""POSITIVE""",3,3,3,2,"""POSITIVE""",3,3,true,4,"""REGULAR""",null,Big organisation great learning opportunities,The salary increases through the years are very small,null,0,0,[],"""eng"""
44817947,"""Great company""",2021-03-31T00:51:57.413,5,null,null,0,0,0,0,null,0,0,true,1,"""REGULAR""",null,It is one of the best company,It is a bit away from my home,null,0,0,[],"""eng"""
44805094,"""Great Place to Work""",2021-03-30T18:04:04.833,5,"""NO_OPINION""","""POSITIVE""",5,5,5,4,"""POSITIVE""",3,4,false,4,"""REGULAR""",2020,Team culture was amazing and management went out of their way to accommodate social activities to ensure the culture of the team was maintained. Great Business Partners and wider team always willing to roll up their sleeves and help if someone needed it.\\r\\nProduct launches and internal events brought the whole office together. Internal communications &amp; engagement was very good.,"Sometimes the workload is hard to maintain.\\r\\nStructure relatively flat and hard to move up, some jobs have a requirement of years of service rather than skills.",null,0,0,[],"""eng"""
44784339,"""Great company to work for""",2021-03-30T10:37:09.037,5,"""APPROVE""","""POSITIVE""",4,5,5,5,"""POSITIVE""",5,0,true,9,"""REGULAR""",null,"great tools and people, values, flexible working time",As in all large companies decisions can be political and slow,null,0,0,[],"""eng"""
44767258,"""Experience with Nestle Canada""",2021-03-30T05:20:32.470,4,null,null,3,4,4,4,"""POSITIVE""",4,4,false,9,"""REGULAR""",2017,Great tier 1 CPG organization with fantastic training and opportunities for advancement and ongoing career development,Work life balance can sometimes be challenging to manage given the demands of the role,null,0,0,[],"""eng"""
44762048,"""nice""",2021-03-30T02:54:04.497,4,null,null,0,0,0,0,null,0,0,false,0,"""PART_TIME""",2017,good brand for anyone work there,work load too much but understandable,null,0,0,[],"""eng"""
44737864,"""Good""",2021-03-29T14:27:04.843,4,null,null,0,0,0,0,null,5,5,false,0,"""REGULAR""",2021,Good job to work at for stability,Short breaks and lot of time away from home,null,0,0,[],"""eng"""
44728233,"""Internship was good, could be better""",2021-03-29T11:14:05.333,3,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2017,"Friendly people, lot\'s of freebies",May have to work without a team or guidance,null,0,0,[],"""eng"""
44717078,"""Great place to work""",2021-03-29T07:55:49.060,5,"""APPROVE""","""POSITIVE""",3,5,4,5,"""POSITIVE""",5,4,false,6,"""REGULAR""",2017,"Salary, benefits, Location, Culture, Social Responsibility","bureaucracy, none, none, none, none",null,0,0,[],"""eng"""
44710053,"""Solid employer but...""",2021-03-29T05:21:21.993,3,"""APPROVE""","""NEUTRAL""",5,2,1,2,"""NEGATIVE""",4,3,false,2,"""REGULAR""",2019,"Very solid employer in general, all the regular benefits and I\'d say similar environment as other industries","No real team, everyone for him\\u002Fherself trying to achieve own goals and ultimately deteriorating company results. That is putting it very mildly","""Work as a team and things might happen. Pursue individual targets and they don\'t""",1,0,[],"""eng"""
44705303,"""Good starting point in brand management""",2021-03-29T02:43:26.147,3,"""NO_OPINION""",null,4,3,3,2,"""NEGATIVE""",3,3,false,2,"""REGULAR""",2020,"Big range of responsibilities, good colleagues","Old school management, very much profit driven, less human",null,0,0,[],"""eng"""
44703942,"""Diversity is not an asset for them""",2021-03-29T01:53:07.947,1,"""NO_OPINION""","""NEUTRAL""",4,2,1,1,"""NEGATIVE""",1,1,false,2,"""REGULAR""",2019,"Well-known company, good to have it on your resumé","No respect for diversity and multiculturality, no investment in people, very formal environment",null,0,0,[],"""eng"""
44703962,"""Great company to work for""",2021-03-29T01:53:06.157,5,"""APPROVE""","""POSITIVE""",5,4,5,5,"""POSITIVE""",4,3,false,1,"""INTERN""",2019,"Really good organization, with clear knowledge of who does what.","A bit cheap, no real advantages to employees...",null,0,0,[],"""eng"""
44690524,"""Good place to work""",2021-03-28T16:20:42.680,4,null,null,3,4,5,4,null,4,4,true,0,"""REGULAR""",null,Good structure and access to opportunities,Lots of Red tape and slow decision making,null,0,0,[],"""eng"""
44685979,"""managing projects and saving for products""",2021-03-28T13:27:21.497,4,"""APPROVE""","""NEUTRAL""",2,2,2,3,"""NEGATIVE""",3,2,true,0,"""REGULAR""",null,good team working - good salary - good atmosphere,office is far from home - bad manager,null,0,0,[],"""eng"""
44681058,"""Delivery driver""",2021-03-28T10:32:13.607,4,"""NO_OPINION""","""POSITIVE""",3,5,5,4,"""POSITIVE""",3,4,false,6,"""REGULAR""",2019,Consistent hours Available to work.,Mandatory weekend work for the first several years.,null,0,0,[],"""eng"""
44654954,"""HR internship- Nestle\' SKP""",2021-03-27T11:17:32.667,4,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2020,"Excellent work environment, good evaluations and appraisals","The factory is outside Lahore, in SKP. So, travelling time increases",null,0,0,[],"""eng"""
