review_id,post_title,review_datetime,review_overall,rating_ceo,rating_businessoutlook,rating_worklifebalance,rating_culture_values,rating_diversity_inclusion,rating_senior_leadership,rating_recommend_friend,rating_career_opport,rating_compensation_benefits,is_current_job,length_employment,employment_status,job_ending_year,pros,cons,advice,count_helpful,count_nothelpful,employer_reponses,language_id
65871991,"""Good""",2022-06-22T13:15:56.613,5,"""APPROVE""","""POSITIVE""",4,5,5,5,"""POSITIVE""",5,5,true,0,"""REGULAR""",null,"Salary, Gym , Benefits, Process, Health.","Workload, Meetings, Pressure, Bureaucracy, Environment",null,0,0,[],"""eng"""
65861886,"""Steady""",2022-06-22T09:02:03.810,4,"""DISAPPROVE""","""POSITIVE""",4,4,3,3,"""POSITIVE""",4,2,true,9,"""REGULAR""",null,"Nice culture, stable business, iconic brands, good progression (if you play the long game)","Slow, excessive alignment, very risk averse, slow progression non existent marketing budgets","""Don’t be afraid to take decisions and prioritise effectively .""",0,0,[],"""eng"""
65848276,"""Great Job no extra work load""",2022-06-22T02:10:42.590,5,null,"""POSITIVE""",4,4,4,5,"""POSITIVE""",5,4,true,4,"""REGULAR""",null,"There are good atmosphere , no politics and no extra work load",you have to work on Saturday Sunday sometime,"""be confidant and discipline""",0,0,[],"""eng"""
65817897,"""Chill workplace""",2022-06-21T10:02:54.163,4,"""APPROVE""","""POSITIVE""",5,2,4,2,"""POSITIVE""",2,4,true,6,"""REGULAR""",null,No sense of urgency with anyone\\r\\nPeople passing time waiting for retirement\\r\\nGood pay compared to work pressure,Minimum growth opportunities \\r\\nSingle digit increments\\r\\nPeople creating and showing work to superiors instead of doing anything effective,"""Build a culture of effective and coordinated work environment instead of people just showing artificially created work""",1,0,[],"""eng"""
65791470,"""Benefits are good""",2022-06-20T21:12:53.680,5,"""NO_OPINION""","""NEUTRAL""",5,4,4,4,"""POSITIVE""",4,4,false,1,"""INTERN""",2018,Shuttle bus provided\\r\\nFair canteen quality with super low price,Far from the town centre and at town fringe,null,0,0,[],"""eng"""
65785922,"""Great place to work, the best co-workers""",2022-06-20T17:44:59.363,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,20,"""REGULAR""",2019,"flexible schedule, great benefits, summer hours","Commute was too far, lots of traffic",null,0,0,[],"""eng"""
65753754,"""Good""",2022-06-20T04:23:11.477,5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,true,2,"""REGULAR""",null,Good company with great team,"Not bad, overall is good",null,0,0,[],"""eng"""
65746713,"""Most professionally treat""",2022-06-20T00:21:26.850,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,4,"""REGULAR""",null,They have great bonding between employees,Nothing to say about this,null,0,0,[],"""eng"""
65745454,"""Internship Interview""",2022-06-19T23:26:58.510,4,null,null,3,5,5,0,null,2,0,true,0,"""INTERN""",null,"Good and inclusive culture, diversity","Strict protocols and restricted access to many plant areas hinder learning on field, Previous Nesterns not preferred for trainee jobs",null,0,0,[],"""eng"""
65739470,"""ok""",2022-06-19T18:46:51.123,5,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2020,Great working environment and to work,continuous working and may be tiring,null,0,0,[],"""eng"""
65737253,"""Work-Life Balance""",2022-06-19T16:45:14.123,5,"""APPROVE""","""POSITIVE""",5,4,3,4,"""POSITIVE""",5,4,false,0,"""REGULAR""",2022,Family oriented Company. Good opportunities for growth.,Limited opportunities for cross market mobility,null,0,0,[],"""eng"""
65729451,"""Logistics Intern""",2022-06-19T10:09:33.497,4,"""NO_OPINION""","""NEUTRAL""",3,5,4,2,"""POSITIVE""",4,2,false,1,"""INTERN""",2021,- Good work experience\\r\\n- Professional environment\\r\\n- No code of clothing (dress casually and be presentable)\\r\\n- Helpful Superiors,- Creates a lot of pressure\\r\\n- Location is far (middle of nowhere),null,0,0,[],"""eng"""
65729235,"""I’m proud to work at  Nestle""",2022-06-19T09:58:58.667,5,null,"""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,6,"""REGULAR""",null,"The company made me what I am today, by providing all the required trainings, professional &amp; financial support.",I haven’t experienced any negative .,"""Thank you for all the support.""",0,0,[],"""eng"""
65725420,"""NTTL""",2022-06-19T06:57:07.640,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Nice salary\\nNice People \\nAdvanced technology,They can improve their relationships between  management and workers.,null,0,0,[],"""eng"""
65722041,"""Global""",2022-06-19T03:17:15.060,3,"""APPROVE""","""NEGATIVE""",2,3,3,2,"""NEGATIVE""",3,4,false,0,"""REGULAR""",2022,Able to utilise large network from Nestle globally to acquire knowledge and skills,Competition is within internal businesses instead of with external competitors\\r\\nsenior management change very quickly,"""Compete externally""",0,0,[],"""eng"""
65719917,"""Good place to work""",2022-06-19T00:37:33.567,5,null,null,5,5,5,4,"""POSITIVE""",5,3,true,0,"""REGULAR""",null,Stable company with lot of carrer possibilities.,As a bit company is not moving fast with innovations.,null,0,0,[],"""eng"""
65719630,"""Great learning opportunity - very process orientated""",2022-06-19T00:15:03.580,4,"""APPROVE""",null,3,3,3,3,"""POSITIVE""",3,4,true,0,"""REGULAR""",null,Largest scale operation in the food industry,"Overly process focused, high turnover and bureaucracy",null,0,0,[],"""eng"""
65719104,"""Accountant""",2022-06-18T23:27:23.047,5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,true,1,"""REGULAR""",null,It is a good company,Need improve more about location,null,0,0,[],"""eng"""
65707401,"""Senior IT Security Specialist""",2022-06-18T10:30:34.270,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",2,5,true,6,"""REGULAR""",null,"Good social benefits, good managers, and great team mates",Difficult to get promoted within Nestle\\u002FTeam and therefore need to move out to go one step above,"""Nothing to share except the gap of promotions\\u002Fwork career""",0,0,[],"""eng"""
65705825,"""Good""",2022-06-18T09:13:27.117,4,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,5,false,20,"""REGULAR""",2021,"Best in class processes, salaries in the high range, very good pension fund",High flexibility (mindset \\u002F geographical) required,null,0,0,[],"""eng"""
65702373,"""Workplace  review""",2022-06-18T06:37:48.860,5,null,"""POSITIVE""",4,5,5,4,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,Working in nestle has really helped me towards building a positive career. Nestle has so much respect for culture and values.,I don\'t think there is any reason not to work in nestle for now,null,0,0,[],"""eng"""
65702090,"""control (hierarchy)""",2022-06-18T06:24:20.460,2,"""APPROVE""",null,3,2,3,2,"""NEGATIVE""",3,2,false,4,"""REGULAR""",2021,"Transition to other departments, functions &amp; at most 2-3 years time in each role",control attitude (strong hierarchy) &amp; leadership issues in some top managers,null,0,0,[],"""eng"""
65700310,"""Over work""",2022-06-18T04:49:42.573,3,null,null,1,1,5,1,null,4,5,true,0,"""REGULAR""",null,Good salary with even better benefits,"Too much work load, no excuse even if sick. Targets are unrealistic",null,0,0,[],"""eng"""
65696794,"""Review""",2022-06-18T00:49:01.813,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2019,"Benefits for staff,eg health, loan ,etc",Promotions and career path  discussions needs to be frequent.,null,0,0,[],"""eng"""
65696297,"""Company Overall Review""",2022-06-18T00:15:36.697,3,null,"""POSITIVE""",1,2,5,3,"""POSITIVE""",3,4,true,4,"""REGULAR""",null,"Good places to learn, very detail and thorough way of working.","Long working hours, intense pressure in commercial area.",null,0,0,[],"""eng"""
65685588,"""Great company!""",2022-06-17T14:58:02.533,4,"""APPROVE""","""POSITIVE""",4,5,5,4,"""POSITIVE""",5,5,false,6,"""REGULAR""",2018,Opportunity for local and global growth,Shareholder driven structure looking at short term cost vs. long term growth.,null,0,0,[],"""eng"""
65674497,"""Technical""",2022-06-17T09:39:03.767,5,"""APPROVE""","""POSITIVE""",3,5,5,4,"""POSITIVE""",5,3,false,1,"""INTERN""",2019,"Exposure to mass production of food, trainings provided",Have to travel very far to work,"""Kindly provide accomodation to interns as it is very far away from city""",0,0,[],"""eng"""
65670899,"""best environment""",2022-06-17T08:14:34.260,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,1,"""REGULAR""",null,best environment for working .,timing issues are neglected .,null,0,0,[],"""eng"""
65667840,"""Nice""",2022-06-17T06:57:44.857,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2022,Good choice to work here,Nothing much to be honest,null,0,0,[],"""eng"""
65663458,"""internship salary""",2022-06-17T04:49:33.880,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2019,good job opportunity for graduates\\u002Fstudents,rigid and oldfashioned FMCG company,null,0,0,[],"""eng"""
65636424,"""Good carreers""",2022-06-16T12:47:15.920,4,"""APPROVE""","""POSITIVE""",3,4,4,5,"""POSITIVE""",4,4,false,0,"""REGULAR""",2022,Very freedom to devolop yourself,Salary is not good I expected,null,0,0,[],"""eng"""
65626931,"""Good experience""",2022-06-16T09:15:46.710,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Good Salary \\nKind People \\nFlexibility,"Too serious, very quiet office",null,0,0,[],"""eng"""
65620098,"""Fast paced and ever changing""",2022-06-16T06:57:18.407,3,"""NO_OPINION""","""NEGATIVE""",2,2,4,3,"""POSITIVE""",3,4,true,0,"""REGULAR""",null,Working for one of the biggest companies in the world\\n\\nOkay pay with great benefits,Ever changing direction\\nNo work life balnce,null,0,0,[],"""eng"""
65613709,"""Capabilities executive""",2022-06-16T03:57:02.213,5,null,null,3,5,3,3,"""POSITIVE""",3,3,false,6,"""REGULAR""",2020,Excellent culture good work life balance,Nothing much to add \\r\\nGood environment to work,null,0,0,[],"""eng"""
65613475,"""Payroll specialist""",2022-06-16T03:52:47.430,5,"""APPROVE""","""NEGATIVE""",5,5,5,5,"""POSITIVE""",5,5,false,0,"""REGULAR""",2021,"great company, and environment. Good benefits",I had to move to NY in november 2020,null,0,0,[],"""eng"""
65612950,"""Amazing being there""",2022-06-16T03:36:15.490,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2022,"Leadership skills, diversity are the main",Growth is not very potential in Nestle,null,0,0,[],"""eng"""
65608030,"""Good company""",2022-06-16T00:52:20.820,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,1,"""REGULAR""",null,Nice to place to work and life,Nothing as of now to tell,null,0,0,[],"""eng"""
65604167,""".""",2022-06-15T22:29:51.810,4,"""APPROVE""","""POSITIVE""",5,3,4,1,"""POSITIVE""",4,2,true,0,"""REGULAR""",null,Salary. Good pension. Holidays allocation,Working nights and weekends. management,""".""",0,0,[],"""eng"""
65600733,"""Lots of opportunity""",2022-06-15T20:25:50.287,4,null,null,3,4,4,3,"""POSITIVE""",3,4,false,9,"""REGULAR""",2022,Great people to work with,Too Large to make an impact,"""If you offshore everything, your markets will be frustrated.""",0,0,[],"""eng"""
65584374,"""Company""",2022-06-15T12:43:07.777,1,null,null,0,0,0,0,null,0,0,true,0,"""INTERN""",null,Good culture and work on time,"Extra hours work, ni work balance",null,0,0,[],"""eng"""
65573242,"""Nestle Limited Internship""",2022-06-15T08:53:12.177,3,null,"""NEGATIVE""",4,4,4,4,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,"Great Brand Name, very professional team",No effort put into design the internship work,null,0,0,[],"""eng"""
65557054,"""She piller""",2022-06-15T02:01:29.367,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,1,"""REGULAR""",null,Nestlé is good company to work.,No any cons to work with Nestlé,"""NA.""",0,0,[],"""eng"""
65550714,"""Great""",2022-06-14T22:10:11.810,5,"""NO_OPINION""","""POSITIVE""",3,5,4,3,"""POSITIVE""",5,3,true,2,"""REGULAR""",null,Great Culture Hi quality Products learning,low salary\\r\\nhigh workload\\r\\ntoo much politics,"""not much""",0,0,[],"""eng"""
65526412,"""Static in a Changing World""",2022-06-14T11:05:25.227,4,"""APPROVE""","""NEUTRAL""",2,5,5,3,"""POSITIVE""",3,3,true,2,"""REGULAR""",null,Great company culture (people first)\\r\\nStability\\r\\nCool benefits,Static old school\\r\\nCompetition pays better\\r\\nHuge piles of workload,"""Think differently, the world is changing so should the company""",0,0,[],"""eng"""
65518438,"""Managed a team of sales managers""",2022-06-14T08:32:45.940,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,"sales representatives and merchandisers consisting of 50 people in three offices in Kharkiv, Sumy, Poltava regions of Ukraine",Control and management of stock levels in warehouses of distributors,"""You are the best company""",0,0,[],"""eng"""
65514367,"""Great company""",2022-06-14T07:16:43.777,4,"""APPROVE""","""POSITIVE""",4,5,5,4,"""POSITIVE""",4,5,true,6,"""REGULAR""",null,Excelent company. you can learn a lot about the processes within the organization.,Juniors have low salaries. It can be better.,null,0,0,[],"""eng"""
65508664,"""The best company""",2022-06-14T05:10:39.337,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,1,"""REGULAR""",2022,"Great benefits, good organization, stable company, has lots of extra-curricular activities such as tree planting, morning afternoon exercises, great team handling by sipervisors","low salary, but not a reason to resign since they have lots of benefits","""none at all""",0,0,[],"""eng"""
65505016,"""Good""",2022-06-14T03:13:39.770,4,null,null,4,4,4,4,null,4,4,true,2,"""REGULAR""",null,"high pay, good benefits. Flexible","work life balance, shift rotation",null,0,0,[],"""eng"""
65501337,"""Industrial Engineer""",2022-06-14T01:24:31.270,5,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2018,"Great benefits, great company culture",If you are technical and at entry level you mostly have to be based at an outskirt factory,null,0,0,[],"""eng"""
65490944,"""good""",2022-06-13T19:10:55.397,4,null,null,4,4,4,4,null,4,4,false,1,"""INTERN""",2018,every thing and person are good,there is nothing to complain,null,0,0,[],"""eng"""
65489697,"""Stressful environment""",2022-06-13T18:30:57.680,3,"""NO_OPINION""","""NEUTRAL""",1,3,4,2,"""NEGATIVE""",4,4,false,0,"""REGULAR""",2022,Salary is quite good. Many benefits,No work life balance. Stressful environment 24\\u002F7,null,0,0,[],"""eng"""
65468538,"""Amazing Company to work for!""",2022-06-13T09:55:09.937,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,4,"""REGULAR""",null,This is by far one of the best companies I have ever worked for! Truly amazing!,"Literally no cons at all, could pay a tiny bit higher.",null,0,0,[],"""eng"""
65458548,"""Great team""",2022-06-13T06:36:10.577,4,"""APPROVE""","""POSITIVE""",3,4,5,5,"""POSITIVE""",5,5,false,0,"""PART_TIME""",2022,Working on great brands with hard-working and like-minded individuals.,Quite a top heavy team and workload could sometimes be too high for the more junior members.,null,0,0,[],"""eng"""
65444319,"""hmm""",2022-06-12T22:39:56.863,1,"""NO_OPINION""","""POSITIVE""",3,3,3,3,"""NEGATIVE""",3,3,true,0,"""REGULAR""",null,A nice lunch hall and perks,"the people, mostly just the people",null,0,0,[],"""eng"""
65441264,"""Supply chain""",2022-06-12T20:22:56.057,3,null,null,2,4,4,3,null,3,3,true,6,"""REGULAR""",null,Flexible hours and Good benefits,No work life balance and slow progression,null,0,0,[],"""eng"""
65435514,"""Good""",2022-06-12T15:34:27.827,5,null,null,5,5,5,5,null,5,5,true,2,"""REGULAR""",null,Good growing career and excellent team,Pressure and feeling distress always,null,0,0,[],"""eng"""
65429315,"""Nestle IT""",2022-06-12T10:56:44.693,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Good work environment and benefits.,Complicated internal processes can cause slow downs.,null,0,0,[],"""eng"""
65427879,"""Intern""",2022-06-12T09:50:20.627,3,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"good experience, good if they make you a permanent employee",they rarely make you a permanent employee,null,0,0,[],"""eng"""
65427828,"""Why you should work just short time...10 yrs max""",2022-06-12T09:27:59.753,3,null,"""POSITIVE""",3,5,5,3,"""POSITIVE""",2,3,false,20,"""REGULAR""",2022,"1. A very organized company\\r\\n2. A good place to learn company\'s administration and organisations\\r\\n3. Safety, health and wellness of it products is non compromise\\r\\n4. Technology is not maximum but high",1. Nigeria factor of Human interference is evidence.\\r\\n2. Growth within is not automatic except you\'re attached ethnically.\\r\\n3. Wrong promotion\\r\\n4. Supervisor job is hectic,"""1.Change the ethnic brigade within the organisation.\\r\\n2. People should grow within the organisation not spending 10-20-30 yrs at a spot...if you claim they are not productive,LET THEM GO!\\r\\n3. People should be transferred within the organisation, not doing a job at a spot for so long.\\r\\n4. The  company\'s percentage increase on salary by Performance Evaluation is laughable..1% for working an entire 3651\\u002F4 days is terrible.\\r\\n5. The procedure on performance evaluation is structurally vague... Changing the name from PE to Whatever doesn\'t change the structure.""",1,0,[],"""eng"""
65390601,"""Nestle is a good company to work with you will learn so much about sales and deal with stakeholders i.e HCPs""",2022-06-10T20:16:12.877,4,null,null,3,5,4,3,"""POSITIVE""",4,4,true,4,"""REGULAR""",null,Good salary and perks benefit.,Less work life balance and sometime upper management is harsh and unsupportive. Future growth is less.,null,0,0,[],"""eng"""
65389623,"""Accounting""",2022-06-10T19:20:55.343,3,null,null,3,3,4,3,null,4,4,false,6,"""REGULAR""",2022,"Good benefits, pay is good",Work life balance can be difficult at times,null,0,0,[],"""eng"""
65383554,"""International Experience""",2022-06-10T14:59:16.110,5,null,null,3,5,4,4,"""POSITIVE""",5,5,false,2,"""REGULAR""",2018,A great experience that will be helpful for the rest of your career anywhere\\nMany opportunities to grow vertically,processes too automized with opportunity to simplify processes,"""keep always communication among the teams""",0,0,[],"""eng"""
65382824,"""great""",2022-06-10T14:34:24.483,4,"""NO_OPINION""","""POSITIVE""",1,4,5,4,"""NEGATIVE""",2,5,true,6,"""REGULAR""",null,this is a great place to work,not a bad place to work,"""be better to employees. management is always a loss when they dont listen to employees""",0,0,[],"""eng"""
65374473,"""Good employer""",2022-06-10T10:43:41.703,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,4,true,0,"""REGULAR""",null,Strony position on the market,"High rotation, company needs to improve this",null,0,0,[],"""eng"""
65374114,"""Environment""",2022-06-10T10:35:19.090,4,"""APPROVE""","""POSITIVE""",3,3,3,3,"""POSITIVE""",4,3,false,6,"""REGULAR""",2022,Good environment to work in,Long working hour in night,null,0,0,[],"""eng"""
65366853,"""Great""",2022-06-10T07:51:02.650,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Nice environment to work in the office.,Do not work on retaining employees.,null,0,0,[],"""eng"""
65353861,"""Good""",2022-06-10T01:16:00.140,4,"""APPROVE""","""POSITIVE""",3,4,4,3,"""POSITIVE""",4,4,false,1,"""REGULAR""",2022,Really good place to work,Get promotion it will take long time,"""Need more training opportunities""",0,0,[],"""eng"""
65347415,"""A great company culture, very accommodative  and diverse""",2022-06-09T21:09:42.800,4,null,"""POSITIVE""",2,5,5,3,"""POSITIVE""",2,4,true,2,"""INTERN""",null,Diverse culture\\r\\nGood total rewards structure\\r\\nA great environment to develop early in career,Lean workforce hence more work load.\\r\\nLimited career growth,"""Build a structure that retains talent that you have developed.""",0,0,[],"""eng"""
65344509,"""Epsu""",2022-06-09T19:32:24.737,3,null,"""POSITIVE""",3,1,0,1,"""NEGATIVE""",1,3,false,6,"""REGULAR""",2018,Lots of overtime  and great benifits,Weird shifts and a really fast pace work.,null,0,0,[],"""eng"""
65342230,"""Wonderful people and work""",2022-06-09T18:16:27.553,5,null,null,5,5,5,5,null,5,5,true,0,"""REGULAR""",null,Some of the best people I’ve ever worked with are here. Love going to work every day!,Communication can be stronger for sure.,null,0,0,[],"""eng"""
65335139,"""Decent""",2022-06-09T14:37:45.087,4,null,null,0,0,0,0,null,0,0,true,2,"""PART_TIME""",null,They have bonuses and free machines ever year!,The pay isn’t that great before bonuses.,"""Listen to what your staff wants. There’s talent there, more than a one size fits all approach.""",0,0,[],"""eng"""
65316443,"""Great company to work at and grow""",2022-06-09T08:11:17.327,5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",5,4,false,4,"""REGULAR""",2021,They were not kidding when they said one year of working in the Nest is like 3 years outside,Can be too hierarchial at times,null,0,0,[],"""eng"""
65315723,"""Local Company Culture""",2022-06-09T07:57:11.517,3,"""NO_OPINION""","""NEGATIVE""",3,3,2,2,"""NEGATIVE""",2,5,false,1,"""REGULAR""",2019,More AL than other companies,"very local company culture, too much pressure to sales team",null,0,0,[],"""eng"""
65313116,"""Real feedback""",2022-06-09T07:09:15.190,4,"""NO_OPINION""","""POSITIVE""",1,1,2,2,null,2,3,true,0,"""REGULAR""",null,Systems for each work\\nInternal Compliance \\nQuality,Too much of work \\nWork life balance,"""Work life balance must be improved""",0,0,[],"""eng"""
65305589,"""Good environment, growth is slow though""",2022-06-09T04:07:53.207,5,null,null,5,4,4,3,null,4,4,false,2,"""REGULAR""",2021,One of the biggest FMCGs of the world,slow growth and hierarchy system,null,0,0,[],"""eng"""
65305568,"""The environment is totally bad""",2022-06-09T04:07:42.457,2,"""DISAPPROVE""",null,1,2,1,1,"""NEGATIVE""",0,0,false,0,"""REGULAR""",2021,Pay is good. and the standard is better than most local coutnries,"Too many politics, Very slow growth opportunities, lack of acceptance for young talent and a sad environment to work in","""Please modernize with other companies""",0,0,[],"""eng"""
65302992,"""Great place to work""",2022-06-09T02:45:12.257,4,"""APPROVE""","""POSITIVE""",2,4,3,3,"""POSITIVE""",4,4,false,0,"""REGULAR""",2018,Good food good life as per the moto is there,Stressful and new responsibilities are added,null,0,0,[],"""eng"""
65290360,"""Very warm company""",2022-06-08T19:24:07.240,5,"""APPROVE""","""POSITIVE""",5,5,3,3,"""POSITIVE""",5,4,true,0,"""REGULAR""",null,Very mature employees\\nTaking advantage of our strength as a global company,No local brand development authority,null,0,0,[],"""eng"""
65281980,"""Great cookie cafe""",2022-06-08T15:18:38.067,5,"""NO_OPINION""","""NEGATIVE""",2,4,4,5,"""POSITIVE""",4,3,false,0,"""REGULAR""",2020,relaxing and easy place to work,"long hours, work 7 days a week","""reduce menu size""",0,0,[],"""eng"""
65264544,"""Amazing culture that fosters growth""",2022-06-08T09:22:38.350,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,6,"""REGULAR""",null,Encourages self Development and ability to move around,None for Nestlé Canada inc,null,0,0,[],"""eng"""
65262213,"""Good experience""",2022-06-08T08:37:23.080,5,null,null,0,0,0,0,null,5,5,true,0,"""REGULAR""",null,Learning new things gives you motivation,Hectic and tiresome. lots of pressure in work,null,0,0,[],"""eng"""
65226263,"""HR Specialist""",2022-06-07T15:45:26.273,5,"""APPROVE""","""POSITIVE""",3,5,5,3,"""POSITIVE""",4,2,true,0,"""REGULAR""",null,Good training ground for employees,Improve on employees salaries asap,null,0,0,[],"""eng"""
65226311,"""Under resourced, outdated processes""",2022-06-07T15:45:03.977,1,"""DISAPPROVE""","""NEGATIVE""",1,1,1,1,"""NEGATIVE""",3,1,false,4,"""REGULAR""",2022,Large company with internal opportunities,"Under resourced, little recognition and perks",null,0,0,[],"""eng"""
65225077,"""Door to opportunity""",2022-06-07T15:10:33.523,5,"""APPROVE""","""POSITIVE""",5,5,5,4,"""POSITIVE""",5,5,true,1,"""REGULAR""",null,"Progression, salary, opportunities, care for staff, flexible working",You have to work very hard to show your commitment to the company and the roles,null,0,0,[],"""eng"""
65210608,"""ok""",2022-06-07T10:21:17.873,1,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,good salary for a worker,bad work environment for all workers,null,0,0,[],"""eng"""
65200324,"""Demand generation for Infant nutrition products""",2022-06-07T07:07:50.847,5,null,null,1,5,5,5,null,5,5,true,2,"""REGULAR""",null,Good team\\r\\nGood work place\\r\\nExcellent pay scale,Roles are stagnant in Nestle,"""None""",0,0,[],"""eng"""
65196792,"""great company""",2022-06-07T05:53:43.347,5,null,null,0,0,0,0,null,0,0,true,2,"""REGULAR""",null,love the environment and company as a whole,lot of work to be done,null,0,0,[],"""eng"""
65171479,"""Excellent""",2022-06-06T16:11:55.817,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,4,"""REGULAR""",null,Great work culture and job satisfaction. Fast paced,None noticed so far as conpared to other organizations,null,0,0,[],"""eng"""
65160403,"""Its ok""",2022-06-06T11:51:11.907,2,null,null,3,1,4,3,null,3,2,false,0,"""PART_TIME""",2021,"Good Office nice Equipment , cool colueques",Much work to get things done,null,0,0,[],"""eng"""
65158330,"""Frustrating""",2022-06-06T11:14:15.740,3,"""APPROVE""","""POSITIVE""",2,2,3,2,"""NEGATIVE""",2,3,true,4,"""REGULAR""",null,"Always dynamic, problem solving atmosphere","Terrible at promoting within the org. 95% of promotions are rotational program employees (FMTs). When people move roles internally there is a complete lack of planning and the rest of the team is expected to pick up the slack until a replacement is found, which often takes 3-6 months. There is also no prioritization by leadership, everything is a priority. This breeds a lot of self-prioritization because there are only so many hours.",null,0,0,[],"""eng"""
65146327,"""General review Nestle Adriatic S""",2022-06-06T07:08:51.393,3,null,null,3,3,3,3,null,3,4,false,1,"""REGULAR""",2021,"Great offices, longer holidays than the law defined minimum, stable job",Salary levels were quite low for this position,"""The job market is now global, it is highly unlikely that the best talent will work for the employers who don\'t even match that local market salary levels, let alone do not offer more.""",0,0,[],"""eng"""
65146342,"""Great experience""",2022-06-06T07:07:18.183,5,null,null,0,0,0,0,null,4,0,false,1,"""INTERN""",2018,"- Great team, spirit, processes",- Office was a bit far from Paris but it is fixed now,null,0,0,[],"""eng"""
65144028,"""Undergraduate""",2022-06-06T06:11:30.103,3,null,"""POSITIVE""",2,3,4,1,"""NEGATIVE""",4,4,true,1,"""INTERN""",null,"Staff pack, Staff bus, Lunch","Some staffs can be too proud and arrogant\\r\\nIf you’re a junior staff, prepare to be patient","""Check into the staffs especially the senior staffs and managers. Ask that the junior staffs under them drop feedbacks about them\\r\\nThis could help improvement in communication in the factory""",0,0,[],"""eng"""
65142369,"""Lovely Office - great work life balance - great perks""",2022-06-06T05:30:53.883,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,4,true,0,"""REGULAR""",null,Competitive salary - great work life balance - lovely office - colleagues are all well educated and kind,none yet but will update later...,null,0,0,[],"""eng"""
65101818,"""Solid company, very slow moving""",2022-06-04T20:03:54.970,3,"""APPROVE""","""POSITIVE""",2,4,4,2,"""POSITIVE""",4,3,false,0,"""REGULAR""",2018,"Advancement, training, experiences gained, etc.",Didn’t always get resources needed to succeed,null,0,0,[],"""eng"""
65089820,"""It\'s all relative""",2022-06-04T08:28:57.477,4,"""APPROVE""",null,5,5,5,5,"""POSITIVE""",5,4,false,2,"""REGULAR""",2021,Great to work at extremely good,Doesn\'t take suggestions from workers,null,0,0,[],"""eng"""
65074376,"""Biggest Company""",2022-06-03T17:35:08.630,5,"""APPROVE""","""POSITIVE""",3,5,5,4,"""POSITIVE""",5,3,true,0,"""REGULAR""",null,Contact with every new technology.,To Slow for organizational changes,null,0,0,[],"""eng"""
65065899,"""Amazing""",2022-06-03T12:31:43.987,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Supportive team, growth environment, fast paced","stressful, long working hours, challenging",null,0,0,[],"""eng"""
65062415,"""Hard to leave""",2022-06-03T10:49:14.227,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,6,"""REGULAR""",null,Encouraging growth. Great pay. Overtime. Continuous improvement. Safety and variety. Clean. Healthy. Caring. Quality.,It is cold. It is Hot. There is overtime and mandatory overtime. Get comfortable with safety.,"""Keep up the good work.  We care more about us than money. We strive and achieve goals with care for our safety, our customers, the environment and the bottom line is on the bottom line.  We have a very successful business plan. Thanks for listening.""",0,0,[],"""eng"""
